'GC600_Mains',100.00,2021-10-01 00:05:11-03,'ms'
'GC600_Mains',100.00,2021-10-01 00:05:11-03,'ms'
'GC600_Mains',100.00,2021-10-01 00:05:11-03,'ms'
'GC600_Mains',100.00,2021-10-01 00:05:12-03,'ms'
'GC600_Mains',100.00,2021-10-01 00:05:12-03,'ms'
'GC600_Mains',100.00,2021-10-01 00:05:12-03,'ms'
'GC600_Mains',100.00,2021-10-01 00:05:12-03,'ms'
'GC600_Mains',100.00,2021-10-01 00:05:13-03,'ms'
'GC600_Mains',20.94,2021-10-01 00:05:13-03,'ms'
'GC600_Mains',100.00,2021-10-01 00:05:13-03,'ms'
